track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRBLEOA128F424D7C7,Is This How You Feel?,The Preatures,https://p.scdn.co/mp3-preview/004deb0e7715b996bf59b254a215eec5800420a0?cid=774b29d4f13844c495f206cafdad9c86,0CwsotoJBiyM0TN0SHATWH,"indie, 00s",Punk,2014,215986,0.544,0.761,9,-7.415,1,0.103,0.00023,0.0937,0.0532,0.612,184.888,4
TRRKKZK12903CE3965,Mbira in the Morass,Volcano Choir,https://p.scdn.co/mp3-preview/ae0a6391bf95804343782d7352556eab59c35e75?cid=774b29d4f13844c495f206cafdad9c86,2VBC76EjZ718hNaTcQcSIg,"experimental, folk",,2009,231093,0.521,0.0566,10,-15.31,0,0.0372,0.926,0.0338,0.232,0.0754,79.54,5
TRRZEWO128F428A093,colorless,Venetian Snares,https://p.scdn.co/mp3-preview/66b8c1f243a5e64f95990894f1083385da052e39?cid=774b29d4f13844c495f206cafdad9c86,3xWDI3HMbf6mVsM3hwq5k1,"electronic, ambient, classical, idm",Electronic,2007,147013,0.155,0.183,7,-24.701,0,0.0445,0.556,0.972,0.0917,0.0323,144.151,4
TRCTFEM12903CE53CF,Sunburn,Muse,https://p.scdn.co/mp3-preview/dc7bd2693228ea521083c25f1fc6910201f87561?cid=774b29d4f13844c495f206cafdad9c86,1JOv4eSar8qhmOtXxntWeH,"rock, alternative, indie, alternative_rock, progressive_rock, british, piano, beautiful",,1999,1439,0.0,0.45,4,-21.176,1,0.0,0.0,0.0,0.0,0.0,0.0,0
TRAFQBC12903CF5E44,Better Living Through Chemistry,Queens of the Stone Age,https://p.scdn.co/mp3-preview/beb47da9052ee5e59bad6b9859d78525046e1a1c?cid=774b29d4f13844c495f206cafdad9c86,0LPZlMFbW0pvHkMQSCivbh,"rock, alternative_rock, hard_rock, psychedelic, psychedelic_rock, 00s",,2000,349160,0.252,0.796,10,-6.793,1,0.0511,0.382,0.848,0.103,0.449,108.732,4
TRCQEDW128E078F467,Electric Church Red House,Jimi Hendrix,https://p.scdn.co/mp3-preview/039f5d5b4e81ad805d0ecf69b56687f00a41c293?cid=774b29d4f13844c495f206cafdad9c86,0m7GMq2WzwF5xP4V5e4zlh,"classic_rock, blues, guitar, blues_rock",Blues,1994,372840,0.365,0.717,7,-10.895,1,0.0684,0.037,0.0634,0.0836,0.532,74.686,3
TRAXFWF128F4280784,Press Play,Stone Temple Pilots,https://p.scdn.co/mp3-preview/77504fa77a13eb8f1a69c2d7cf7d50943f213eef?cid=774b29d4f13844c495f206cafdad9c86,33tvIvt3MUGa2aSiwZ8Eeh,"rock, alternative, alternative_rock, instrumental, grunge",,1996,81066,0.653,0.495,4,-20.35,0,0.0559,0.391,0.889,0.105,0.702,87.551,4
TRUDTNI128F428D20D,Lilies,Bat for Lashes,https://p.scdn.co/mp3-preview/5c09892839a1bb4a907377a0f1e85a058fbf42a5?cid=774b29d4f13844c495f206cafdad9c86,3F0TMV1oiDwaz2p5hyo26a,"female_vocalists, experimental, singer_songwriter, chillout, beautiful, synthpop, chill",,2012,286492,0.314,0.409,11,-12.449,1,0.0488,0.259,9.78e-06,0.267,0.184,101.487,5
TRCRTVA12903CE9B7A,Somewhere Else,Razorlight,https://p.scdn.co/mp3-preview/9feeef43b2092dfbe2b50abf3b06801462ee4a3b?cid=774b29d4f13844c495f206cafdad9c86,0btVKqjHZb5tumeYrEOi2O,"rock, alternative, indie, indie_rock, british, 00s, britpop",Rock,2010,195480,0.383,0.872,6,-5.547,0,0.0441,0.0874,1.91e-05,0.106,0.454,155.991,4
TRXYTQZ128F425B9A5,Last Train Home,Pat Metheny Group,https://p.scdn.co/mp3-preview/122f8504b021c8c1c9f6bfad51e09c98c12b06e3?cid=774b29d4f13844c495f206cafdad9c86,2O7heTmxheKOe1T0jNBPd1,"jazz, guitar",,1987,338186,0.406,0.489,10,-14.657,1,0.0297,0.678,0.922,0.0538,0.305,80.052,3
TRRQGWG12903D06C3F,Sea of Love,The National,https://p.scdn.co/mp3-preview/08b1df9d504247f9999fcc915b1bf4c495fcb4a9?cid=774b29d4f13844c495f206cafdad9c86,2lXequgriVMMkZyP5CKvAW,"indie, indie_rock",Rock,2013,216960,0.457,0.876,0,-5.346,1,0.0392,0.0589,0.784,0.143,0.569,146.002,4
TRXHXRH12903D059EF,Steps,Secret Garden,https://p.scdn.co/mp3-preview/480caf14f081d3650da14ed44cd688f8f579e36f?cid=774b29d4f13844c495f206cafdad9c86,25tcUKbjgTlbh4mXPPQbLO,"instrumental, new_age",Electronic,2013,246053,0.552,0.452,7,-11.492,0,0.031,0.474,0.852,0.183,0.467,136.032,5
TRADRJN128F92E0D03,Please Remember Me,Tim McGraw,https://p.scdn.co/mp3-preview/b233877e71f3619ec3e2590cf9cdfb4770b14deb?cid=774b29d4f13844c495f206cafdad9c86,06NmHzwneAFIobVoO73wir,country,,1999,295893,0.489,0.483,1,-8.535,1,0.025,0.164,2.41e-06,0.104,0.226,75.913,4
TRKBTJH128F92F8B2F,Russian,Mike Oldfield,https://p.scdn.co/mp3-preview/6c3dd626e52e2e7e17241931d54f13309dc5d0e8?cid=774b29d4f13844c495f206cafdad9c86,3WYiuTm7W861fZwbOPfGV9,"rock, instrumental, progressive_rock, new_age",,2014,44293,0.508,0.162,2,-16.064,1,0.0407,0.758,0.846,0.15,0.241,77.18,3
TRDZABL12903CB4894,Shallows,Daughter,https://p.scdn.co/mp3-preview/84aa2958d1de18268d5c5b7c3435ff19c4b2754b?cid=774b29d4f13844c495f206cafdad9c86,0PZmgHEwlQMfEEg80MYHEq,"indie, female_vocalists, folk, beautiful",,2013,413760,0.338,0.372,11,-14.136,1,0.039,0.887,0.619,0.116,0.0752,129.769,4
TRFNRQK128F930D5D2,Under The Water,Aurora,https://p.scdn.co/mp3-preview/e8b9c856b326b52da143bf67db2b3ec55362ed4e?cid=774b29d4f13844c495f206cafdad9c86,6KNY9QDadUj3fdsvqj1c6y,synthpop,,2016,264600,0.215,0.536,9,-9.944,0,0.0361,0.0697,0.00944,0.255,0.116,95.332,3
TRCPUUO128F934F32E,I See You,The Horrors,https://p.scdn.co/mp3-preview/723495c84b9f3d4c9c104b731918b4c68c37138b?cid=774b29d4f13844c495f206cafdad9c86,0mRhshEwDh7jKlS9x5xw3P,"electronic, indie_rock, british, new_wave, synthpop, pop_rock",,2014,452640,0.46,0.955,5,-5.718,1,0.0984,0.000215,0.0092,0.0909,0.161,120.016,4
TRQUDTL128F92F96E5,When The Music Stops,Eminem,https://p.scdn.co/mp3-preview/a28bd5faf0c79f4eccb1f260bcc3f830fdcdb91e?cid=774b29d4f13844c495f206cafdad9c86,0t4x0bj1rQXvY4Vy73Xi4z,"rap, hip_hop",,2002,268933,0.762,0.551,8,-3.605,0,0.0959,0.05,0.0,0.082,0.0927,93.037,3
TRECILF128F9322F4E,鼓動,DIR EN GREY,https://p.scdn.co/mp3-preview/2d0baf28893bef2a1fdd409a6b964077aaaad659?cid=774b29d4f13844c495f206cafdad9c86,3RblfVf2nKjAU2re15afm1,"hardcore, japanese",,2005,219400,0.492,0.887,1,-6.296,1,0.0572,3.19e-06,0.0105,0.0798,0.604,118.956,4
TRAPIRC12903CC50A6,Shadow Walker,Bleeding Through,https://p.scdn.co/mp3-preview/9d7e26c4f1f6e9c78637a4570a30365a1ec78e12?cid=774b29d4f13844c495f206cafdad9c86,1MxIJDbbHIoqtOsmJXqGqN,"death_metal, metalcore, melodic_death_metal",Metal,2003,121586,0.276,0.962,6,-5.936,1,0.158,4.15e-05,0.00125,0.282,0.201,114.173,5
TRCCQFU12903CB7036,Punk Rock Princess,Something Corporate,https://p.scdn.co/mp3-preview/7427511fcd41798429a33175df8083763fb21a4c?cid=774b29d4f13844c495f206cafdad9c86,02VwOn4tmMRsxNUmd7JkGl,"rock, alternative, punk, indie_rock, punk_rock, piano, emo, love",Rock,2015,231266,0.529,0.869,7,-5.474,1,0.079,0.00483,6.15e-05,0.113,0.375,130.09,4
TRVYOQU128F428CFE1,Blonde Prostitute,Pig Destroyer,https://p.scdn.co/mp3-preview/de4be2e355e784ef322f138d6d610c0244f455dd?cid=774b29d4f13844c495f206cafdad9c86,1H4WF9Nu9u4dTcn6BUPTFH,grindcore,Metal,2016,56506,0.274,0.899,7,-3.219,0,0.126,0.000185,0.000647,0.131,0.158,116.901,1
TRXFIAT128F9310FAD,Ghost Train,Gorillaz,https://p.scdn.co/mp3-preview/61e93f1b62bd9c2b533667db2fc64cc070b75bed?cid=774b29d4f13844c495f206cafdad9c86,2pcwdOLTfkGVtVj8h7eFQw,"electronic, alternative",,2002,234506,0.633,0.574,2,-9.275,1,0.0777,0.00786,0.00172,0.0707,0.522,145.098,4
TRZRKXA128F1492976,Vaadimme Metallia,Teräsbetoni,https://p.scdn.co/mp3-preview/29df7f93ae8d94927ea9bdbabf510d456d35f113?cid=774b29d4f13844c495f206cafdad9c86,19RZimyoVeR6QqPeREsFnk,"metal, heavy_metal, power_metal",Metal,2006,209853,0.313,0.88,11,-3.861,1,0.0853,0.015,2.57e-06,0.427,0.278,100.54,3
TRVANVJ128F92D0CB5,Hyperborea,HORSE the band,https://p.scdn.co/mp3-preview/f01144e9c4252d825fb0c97c7c542aeca73bdf69?cid=774b29d4f13844c495f206cafdad9c86,1zFwJCJ5KrcsagRfp6GHiU,"industrial, metalcore, post_hardcore",Electronic,2007,165106,0.398,0.985,2,-3.199,1,0.167,0.00122,0.203,0.326,0.239,122.737,4
TRYECLB128F92FF431,Nothin',Reel Big Fish,https://p.scdn.co/mp3-preview/9655b90a8979a61e24bb0353a0cc1a92c929127d?cid=774b29d4f13844c495f206cafdad9c86,0Yf1CpGxRsmntEnNfMTXmR,ska,,1996,141640,0.353,0.806,0,-8.078,1,0.096,0.00506,0.0,0.199,0.784,181.154,3
TRFORUT128F421EC34,Numb Sensitive,Crowbar,https://p.scdn.co/mp3-preview/248d52512dce68a005060218112499974d333dc6?cid=774b29d4f13844c495f206cafdad9c86,0DaMWilT4R4In7aQCrghCl,"metal, doom_metal",Metal,1994,223693,0.649,0.718,11,-9.173,0,0.0368,0.000342,0.0753,0.35,0.648,114.398,4
TRHLJPC12903CF1037,Maa,Pan Sonic,https://p.scdn.co/mp3-preview/8343176aeaf9a1757b1f47c469f2069e486817f8?cid=774b29d4f13844c495f206cafdad9c86,0xwUt9TKRkTWFxObAWK2on,experimental,,2009,387880,0.738,0.192,7,-28.29,1,0.0567,0.0938,0.894,0.342,0.302,115.983,3
TRUMYUL12903CEC975,Squeeze Me,Kraak & Smaak,https://p.scdn.co/mp3-preview/495ac65ddb1775b12517a41df7daa961a7f8ceb3?cid=774b29d4f13844c495f206cafdad9c86,047LRmLml0TCyomknTfsz1,"dance, funk",,2004,199493,0.781,0.9,1,-4.335,0,0.114,0.154,5.53e-05,0.145,0.951,109.964,4
TRRJKQC12903CCC62C,Stand Here With Me,Creed,https://p.scdn.co/mp3-preview/3e7fed951210cae73110d4f79bf6da5de6145a45?cid=774b29d4f13844c495f206cafdad9c86,39yRIRkBFVrgfeydZVSPws,"rock, alternative, metal, alternative_rock, hard_rock, grunge",Rock,2001,257293,0.326,0.932,2,-4.48,1,0.0765,3.34e-05,1.8e-05,0.163,0.425,158.696,1
TRRNADZ128F424FE72,I Am Not Batman,Mogwai,https://p.scdn.co/mp3-preview/c4ad7a5aeb4abcff4c2b64faa84982d27e9a7b98?cid=774b29d4f13844c495f206cafdad9c86,1y2ALAVOuNn6CQIm0RQYEH,"alternative, instrumental, post_rock, noise",Rock,1997,211413,0.06,0.103,7,-19.098,1,0.0441,0.0134,0.73,0.181,0.0777,198.303,4
TRTSUEY12903D05D63,Monuments of Deceit,Delerium,https://p.scdn.co/mp3-preview/22853ab01b688f562c441837404751625609793f?cid=774b29d4f13844c495f206cafdad9c86,2FowHm6x7s7w0ON6Icm3Mb,"electronic, ambient, dark_ambient",Electronic,2001,256333,0.653,0.683,10,-14.823,0,0.0513,0.157,0.842,0.166,0.69,116.082,1
TRCQZMS128EF3678EE,Diamonds Are Forever,Shirley Bassey,https://p.scdn.co/mp3-preview/68577b9c6ab3a55a524a70cd92fbd10423d4b24f?cid=774b29d4f13844c495f206cafdad9c86,02bnTK2h9dpOtKHj5w4j5J,"female_vocalists, jazz, soundtrack, 70s, oldies",,2011,160266,0.466,0.489,4,-9.666,0,0.0368,0.731,0.00299,0.111,0.243,96.787,4
TRTKCII128F42963A4,Imagine Nation Express,The Number Twelve Looks Like You,https://p.scdn.co/mp3-preview/2fa30daf062b7fdf496ce0307f6401f61b29c4be?cid=774b29d4f13844c495f206cafdad9c86,35fitjrVtsLy35GuJ4P5D0,"experimental, screamo, grindcore",Metal,2007,256813,0.384,0.927,0,-5.11,1,0.181,0.000402,0.0314,0.119,0.294,114.148,3
TRDOCSC128F42708E5,Forgotten Love,Elis,https://p.scdn.co/mp3-preview/70414d3260db6fb9524edc1657f694092585ba8f?cid=774b29d4f13844c495f206cafdad9c86,0F5P4HKRJ3CqhcOdoFHzEN,"gothic_metal, symphonic_metal",Jazz,2006,262906,0.483,0.425,9,-7.912,0,0.029,0.848,2.39e-06,0.12,0.253,119.939,4
TRIPNSN12903CBC11F,Epos,Zedd,https://p.scdn.co/mp3-preview/b6dc149a7e0cba9082bcd05fc5453e3033f02ef8?cid=774b29d4f13844c495f206cafdad9c86,1cqihsJGklT8sBop6DGuCa,house,,2014,335733,0.505,0.629,8,-6.404,1,0.0674,0.000186,0.758,0.0541,0.382,127.993,3
TRRAISO128F148AE5F,Campfire Kansas,The Get Up Kids,https://p.scdn.co/mp3-preview/f9a5602b4295e87ec0e82c2a52cd1b684700c93a?cid=774b29d4f13844c495f206cafdad9c86,0hrtMvSDrS37oMb3GzuJw8,"acoustic, emo",Rock,2002,183733,0.53,0.53,2,-8.341,1,0.0295,0.51,2.65e-05,0.12,0.522,140.544,4
TRAFIYO128F92EBFEB,Deathcard,Underneath the Gun,https://p.scdn.co/mp3-preview/03c95f432967dbea18ab74837a082a5c5b7cda79?cid=774b29d4f13844c495f206cafdad9c86,3OV5vfLnsWb42wNJt2sHgx,,,2009,67506,0.307,0.793,10,-8.436,0,0.102,0.00869,0.124,0.24,0.0443,85.065,5
TRLJVMU12903CE9E1B,Dirty Thirty,The Crystal Method,https://p.scdn.co/mp3-preview/083dadb641f6e0cb051527bcfd85603d272e8251?cid=774b29d4f13844c495f206cafdad9c86,1e6Un14cHQOGYv50yrJDop,"electronic, drum_and_bass",Electronic,2010,324160,0.602,0.895,11,-5.468,0,0.0384,0.0039,0.866,0.308,0.599,122.997,4
TRBJOGT128F42396CC,A Sunday Smile,Beirut,https://p.scdn.co/mp3-preview/7fd245accb1352d6775208058709dc755cb0eff5?cid=774b29d4f13844c495f206cafdad9c86,15fOrG8ZjhjDolUidUd6ub,"rock, alternative, indie, experimental, folk, singer_songwriter, beautiful",Folk,2007,215573,0.284,0.416,5,-9.391,1,0.0329,0.893,0.000608,0.394,0.425,161.513,3
TREBQZD128F4286498,You're Never Alone,Hatebreed,https://p.scdn.co/mp3-preview/3c15d82cb904591c6e1f81e9fe5a019f831557ef?cid=774b29d4f13844c495f206cafdad9c86,0ByT7qZRArwQHoSBEfiikd,"hardcore, metalcore",Metal,2002,201600,0.464,0.924,1,-5.066,1,0.0493,4.69e-05,1.27e-05,0.229,0.625,167.119,4
TRYAUSF128F422D942,Que mon Dernier Soupir m'Emporte,Dark Sanctuary,https://p.scdn.co/mp3-preview/fe254e9ea9c6a2484ad56c92ac0c9005e36ed0aa?cid=774b29d4f13844c495f206cafdad9c86,1nrVQ0maAKSIAs1IzPjhaF,"gothic, dark_ambient",,2007,147573,0.165,0.324,9,-16.742,0,0.0373,0.584,0.867,0.0934,0.0468,73.843,1
TRKSKPH128F92F06AF,Des Satans neue Kleider,Das Ich,https://p.scdn.co/mp3-preview/3f9d3357ca97bfcef2bf9fa838caa0744b3fb6b8?cid=774b29d4f13844c495f206cafdad9c86,1cG3dXuKOp95UAfLvGvVpX,,,1991,368120,0.502,0.44,0,-6.357,1,0.0289,0.00169,0.00247,0.0926,0.0379,113.017,4
TRCNSMU128F4288AAE,Raveheart,Jan Delay,https://p.scdn.co/mp3-preview/34501dfc3cbe24a7c53dfc752f93462b3bb4fdf8?cid=774b29d4f13844c495f206cafdad9c86,09mmUrSwSUZ33FacxIzxhb,"german, funk",RnB,2006,237306,0.781,0.845,6,-5.106,1,0.108,0.0232,0.00502,0.0827,0.901,129.275,5
TRRMGKK128F934B009,Litany,Vader,https://p.scdn.co/mp3-preview/1234b4eb0060cb47a2117a434677ef74cb20a271?cid=774b29d4f13844c495f206cafdad9c86,1S7TWP7QaoDzaaBwwhm9KF,death_metal,,2019,189477,0.363,0.962,1,-8.499,1,0.203,3.26e-06,0.18,0.341,0.224,129.803,4
TRNQDUD128F425A570,Dom dimmiga dagarna,Håkan Hellström,https://p.scdn.co/mp3-preview/2ff9b691bf110882132c1ceb6f941193e02ee349?cid=774b29d4f13844c495f206cafdad9c86,3L6C4MG2zFzZ5CE1JQ9tCo,"indie, pop, swedish",,2000,191533,0.22,0.422,5,-6.45,1,0.033,0.00676,4.65e-06,0.295,0.179,122.683,3
TRYDPCG128F9302AE1,Wotan's Return,In The Woods...,https://p.scdn.co/mp3-preview/a0506ed08305010ce2ea4a392e57de39b25de95c?cid=774b29d4f13844c495f206cafdad9c86,2lFLZWQd1gTdubWNXn4HPT,"black_metal, avant_garde",Metal,2008,678000,0.145,0.956,5,-14.165,0,0.067,0.00025,0.774,0.0689,0.0498,148.798,4
TRWTZCE128F932CD0B,Burning Earth,Firewind,https://p.scdn.co/mp3-preview/8a3665bee317d396ac40ea03016e2fffb7e9f3e0?cid=774b29d4f13844c495f206cafdad9c86,69VC2U4nBqPqyxXwubSoyU,"metal, power_metal, symphonic_metal",,2003,242773,0.336,0.939,2,-4.122,0,0.169,1.19e-05,2.13e-05,0.214,0.332,141.004,3
TRXDLGR12903CAFF0C,Quarantine,Despised Icon,https://p.scdn.co/mp3-preview/d6dadfcc617f7c8839e8f6ce74eac0639a7a3a42?cid=774b29d4f13844c495f206cafdad9c86,2ApoFugHWjVrKeeYuDQmY9,"death_metal, metalcore, grindcore",,2007,247253,0.345,0.952,1,-3.722,1,0.161,0.00344,0.225,0.234,0.458,159.976,4
TRXIJRV128F427C258,"Far, Far Away",Wilco,https://p.scdn.co/mp3-preview/be4e2c44b434a913810b0f7d0a9eabaeca4136a7?cid=774b29d4f13844c495f206cafdad9c86,6uyZDvXO9CQcT0MfQCYtrj,"ambient, folk, indie_rock, soundtrack, country, love, beautiful, mellow",Reggae,1996,200333,0.623,0.36,7,-11.711,1,0.0276,0.63,0.148,0.0988,0.323,110.868,3
TRCDNWU128F428E4AE,We Hate It When Our Friends Become Successful,Morrissey,https://p.scdn.co/mp3-preview/cb5b31c2adfb51e810a4f97350243e2518365c49?cid=774b29d4f13844c495f206cafdad9c86,0fP045DOxx2aW3JKIiBeDv,"alternative, indie, 80s, britpop",Reggae,1992,150333,0.541,0.881,6,-6.414,1,0.03,0.00234,0.00251,0.171,0.836,143.488,4
TRSCZVX12903CFA686,Dog Shelter,Burial,https://p.scdn.co/mp3-preview/062377f3c0185e6f57624798aea2d84ea2cfbc17?cid=774b29d4f13844c495f206cafdad9c86,3C4fUSbMB0aTaTTNr8gIKs,"electronic, ambient, experimental, british, chillout, downtempo",Electronic,2007,179213,0.257,0.414,11,-16.576,1,0.0795,0.981,0.881,0.153,0.127,121.264,5
TRWHSVW128F4223EE0,Wellenreiter,Boris Brejcha,https://p.scdn.co/mp3-preview/81654e36d959f96b373c7ec7fc0268b35e8e781c?cid=774b29d4f13844c495f206cafdad9c86,174KlYgbRV0NufkSG6cFCD,,Rock,2007,464639,0.796,0.556,11,-9.072,0,0.079,0.148,0.915,0.105,0.231,125.002,4
TRVGCFZ12903CB5DBE,Hyunhye's Theme,Xiu Xiu,https://p.scdn.co/mp3-preview/e9aaa46c91ffd4815c00d315f4a021feb378a995?cid=774b29d4f13844c495f206cafdad9c86,02iCgj5jNfHno6yoeXsy5T,"indie, experimental, indie_rock, noise, avant_garde",,2011,203000,0.668,0.241,9,-11.065,1,0.0306,0.867,0.000156,0.167,0.219,103.375,3
TRBMMSK128F42420AB,Thank You Too!,My Morning Jacket,https://p.scdn.co/mp3-preview/0b7788f49bb9106c5eda9fbe4bc66cd1fb3a494b?cid=774b29d4f13844c495f206cafdad9c86,0hPgruURyWVMKiCgkRxVon,"indie_rock, blues, beautiful",,2008,266893,0.461,0.782,2,-6.741,1,0.0336,0.00739,1.74e-05,0.356,0.517,148.13,4
TRPLEXK128F92FFEA8,Dirtbox,Harmonic 313,https://p.scdn.co/mp3-preview/d1606b88ce96e19a3634727069c71db892210c1a?cid=774b29d4f13844c495f206cafdad9c86,0NIuMNW0d4owJcKQEcmoOh,idm,Electronic,2009,269213,0.516,0.658,6,-7.039,0,0.112,0.0138,0.635,0.446,0.05,128.041,5
TRLUBXQ128F934A4E4,The Mother,Nick Cave & Warren Ellis,https://p.scdn.co/mp3-preview/a76f9e1f27b8f1f9d1e2c594f77c394ff897dc5c?cid=774b29d4f13844c495f206cafdad9c86,0gKcuE5OitT7tuEQWOAqeA,"classical, soundtrack",,2010,166066,0.135,0.0865,2,-18.339,1,0.0383,0.903,0.92,0.11,0.0897,100.701,4
TRWTKSJ128F422B78C,Sister Midnight,Iggy Pop,https://p.scdn.co/mp3-preview/8a4b59d20afbdf4a4abce3357470656131640047?cid=774b29d4f13844c495f206cafdad9c86,066GLu6aM34sfuseUtE8ya,"rock, classic_rock, experimental, punk, soundtrack, punk_rock, post_punk, 70s, male_vocalists",,2015,291000,0.204,0.931,8,-5.641,1,0.129,0.0027,1.26e-06,0.945,0.4,149.251,5
TRAUXNO128F42774A0,Angry Chair,Alice in Chains,https://p.scdn.co/mp3-preview/5c6a7372c9173ea3fd894fb91b3a618d6e992f80?cid=774b29d4f13844c495f206cafdad9c86,01gl6PtQQ0BGKDONJ2ejSq,"rock, alternative, alternative_rock, hard_rock, 90s, grunge",Rock,1992,276240,0.621,0.679,8,-7.961,1,0.0475,0.0632,0.000497,0.988,0.185,109.413,4
TRRGUWH128F42858F4,The Reaping,Coheed and Cambria,https://p.scdn.co/mp3-preview/dd1c08f18812a6e453df23644870bc991f6261d7?cid=774b29d4f13844c495f206cafdad9c86,1xUmZlTy8Byu6uo0C4WgCM,"experimental, progressive_rock, acoustic, progressive_metal, emo",,2007,73706,0.746,0.409,2,-8.296,0,0.0312,0.879,0.00117,0.144,0.525,127.935,3
TRNHFWC128F934B642,Sun God,Cut Copy,https://p.scdn.co/mp3-preview/880182719a5438da6a297542aa77d8c31ffdca40?cid=774b29d4f13844c495f206cafdad9c86,5ziqgYMY30X14VpbHGFqq9,"electronic, new_wave, synthpop",Rock,2011,907040,0.525,0.904,4,-6.239,1,0.0377,0.00397,0.581,0.62,0.198,109.994,4
TRDEQES128F149B946,Left Bank,Air,https://p.scdn.co/mp3-preview/169a5e87c24aacbda3690e1d3b5793c8a385ede9?cid=774b29d4f13844c495f206cafdad9c86,2kn9rxau9w9RQj9fTRDZhr,"electronic, ambient, chillout, trip_hop, downtempo, french, mellow, chill",Electronic,2007,247186,0.599,0.279,9,-16.205,1,0.0378,0.937,0.83,0.085,0.285,133.275,5
TRFLFIG128F92EEC66,Chapter 24,Pink Floyd,https://p.scdn.co/mp3-preview/cd13ab84e878cf2856a35db60fcb347097551f12?cid=774b29d4f13844c495f206cafdad9c86,0j9iv7tRpEpTGSGpkCMJve,"classic_rock, progressive_rock, british, psychedelic, 60s, psychedelic_rock",,1967,222426,0.231,0.376,2,-10.898,1,0.0335,0.704,0.000572,0.0606,0.344,128.746,4
TRDSRZJ128F424D53B,The Great Debate,Dream Theater,https://p.scdn.co/mp3-preview/dd7c6d1406284309b59643b20c7026fa0cd213f6?cid=774b29d4f13844c495f206cafdad9c86,5gMXkzUD1dmxmSPX7KTqLy,"progressive_rock, progressive_metal",,2002,825840,0.275,0.919,9,-5.49,1,0.174,0.000459,0.0102,0.0955,0.437,163.994,1
TRAHVDV12903CFEC9B,Try It Again,The Hives,https://p.scdn.co/mp3-preview/f40aff997010600778e30056761c16a47dbef2b9?cid=774b29d4f13844c495f206cafdad9c86,02y7gHvn4Bia6FX4RjLFX9,"rock, punk, indie_rock, 00s, swedish",RnB,2007,209906,0.638,0.789,6,-2.951,1,0.137,0.018,0.000211,0.328,0.547,155.996,4
TRDGXHP128F93145FB,Sooner or Later,Chiddy Bang,https://p.scdn.co/mp3-preview/e0b9f6f48643ef637e91f5d6da1757bbd45ca120?cid=774b29d4f13844c495f206cafdad9c86,1AlUhpskBxBy2NageZttDN,hip_hop,,2010,196360,0.494,0.895,2,-4.952,0,0.221,0.136,0.0,0.137,0.505,117.743,5
TRCZFOZ128F4228B02,Video Killed The Radio Star,Amber Pacific,https://p.scdn.co/mp3-preview/d6dff4b47573d0b6fc3b01e14dfccc30c67165b4?cid=774b29d4f13844c495f206cafdad9c86,2oXtzRuZ4oaK8YjCKLZoJ8,cover,,2005,150600,0.551,0.84,1,-5.395,1,0.0633,0.00224,0.00333,0.11,0.734,150.124,4
TRESIWR128EF35A951,Pizza,Attila,https://p.scdn.co/mp3-preview/6b6d5af77dd2fe385ec09b655f7a6187a88c89d1?cid=774b29d4f13844c495f206cafdad9c86,3nXA9sKHG9nLGgagJ9DjYL,,,2018,201798,0.571,0.939,7,-5.79,1,0.197,0.00121,0.000302,0.343,0.195,122.125,3
TRXNQHR12903CFB2E4,Sonne,Rammstein,https://p.scdn.co/mp3-preview/0cead23eb1c1c5f4ee180c0a614ebdd2554c0559?cid=774b29d4f13844c495f206cafdad9c86,2xldR7qVr1Mc8qODnSFlav,"rock, metal, hard_rock, industrial, german",,2015,233120,0.638,0.192,7,-15.148,1,0.063,0.992,0.916,0.136,0.0607,73.028,4
TRYQSWH128EF342CD1,San Diego Serenade,Tom Waits,https://p.scdn.co/mp3-preview/7f470c12938ed175b649af04920a6c7cbf83ad98?cid=774b29d4f13844c495f206cafdad9c86,10YfCrQZ1pcGmfq3yyPVMZ,"rock, jazz, experimental, singer_songwriter, blues, piano, 70s, male_vocalists, blues_rock",Jazz,1985,210026,0.412,0.167,6,-16.408,1,0.0316,0.665,1.81e-05,0.112,0.194,75.094,3
TRCAKXC128F4265969,The World is New,Save Ferris,https://p.scdn.co/mp3-preview/c62fe5da761dc644d2e2d86861866af4b0e391d4?cid=774b29d4f13844c495f206cafdad9c86,1QXioFdEqq2metJuzGTzAb,ska,,1997,131533,0.562,0.907,10,-4.667,1,0.128,0.105,3.13e-05,0.231,0.837,95.892,4
TRMKNPZ128F4229075,Sur Le Fleuve,Anouar Brahem,https://p.scdn.co/mp3-preview/723b979bbcf86e574a0e945ed9278ee1843e54c2?cid=774b29d4f13844c495f206cafdad9c86,0TayqVHvxY3tM3BuO8JWxl,"jazz, new_age",Jazz,2006,393146,0.426,0.044,2,-23.338,0,0.0436,0.987,0.909,0.0993,0.126,75.687,3
TRNJMFF128F9333FCC,I Won't Last A Day Without You,Carpenters,https://p.scdn.co/mp3-preview/ce2fce6874046dd3968d05575ca99a43cfe99912?cid=774b29d4f13844c495f206cafdad9c86,0bbpcQwRtRdVQFFruiEOR0,"pop, 70s, oldies",Pop,2000,234466,0.44,0.445,2,-11.95,1,0.0605,0.456,6.31e-06,0.106,0.333,84.257,4
